tbl_CallerDistGroupISP(tbl_CallerDistGroupISP)

Export Time:2018/06/03 11:13:26

ID,Discrimination group number,Caller number,Address nature,Phone number type,Function code,Call source code change flag,Charging source code change flag,Barring group number change flag,Peru user flag,Peru user state,Peru user sub state,Minimum length,Maximum length,Call source code,Charging source code,Barring group number,Caller category,Caller number change index,generic number change index,redirect number change index,original called number change index,Codec list,Caller toll call password,User Type,Hairpinning Mode,Preselect Policy Code,Original function code,Barring indication,Is or not Different Carrier,Change multi number,Set CLIR,Reserved,is wslst or not,Cause Value,Status
1112,785,2231488,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1113,785,2231489,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1114,1552,2203260,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1115,1552,2203261,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1116,1552,2203262,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1117,1552,2203263,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1118,788,2236025,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1119,788,2236026,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1120,788,2236027,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1121,788,2236028,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1122,788,2236029,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1123,789,2236025,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1124,789,2236026,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1125,789,2236027,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1126,789,2236028,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1127,789,2236029,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1128,790,2236020,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1129,790,2236021,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1130,300,'00,International number,caller number,Modify caller attribute,False,False,False,'0,'0,'0,NULL,NULL,NULL,NULL,NULL,No change,1,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1131,790,2236022,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1132,790,2236023,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1133,790,2236024,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1134,792,223510,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1135,791,2236020,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1136,791,2236021,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1137,794,223642,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1138,791,2236022,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1139,791,2236023,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1140,791,2236024,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1141,1552,2203264,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1142,1553,2203260,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1143,1562,223112,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1144,1562,223113,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1145,1562,223114,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1146,1562,223115,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1147,1562,223116,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1148,1562,223117,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1149,1563,223110,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1150,1563,223111,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1151,1563,223112,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1152,1563,223113,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1153,798,223635,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1154,798,223636,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1155,799,223635,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1156,799,223636,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1157,1522,223559,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1158,1523,223559,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1159,1508,2236245,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1160,1508,2236246,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1161,1508,2236247,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1162,1508,2236248,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1163,1508,2236249,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1164,1509,2236245,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1165,1509,2236246,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1166,1509,2236247,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
1167,1509,2236248,All number,caller number,Modify caller attribute,True,False,False,'0,'0,'0,NULL,NULL,501,NULL,NULL,No change,'0,'0,'0,'0,1111111111111111111101111111111111111111,pwd,NULL,No restriction,65535,2,'0000000000,False,False,False,'0,'0,Calling number discrimination restriction,1
